material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,max,mean,min
Y0.9Ca0.1Ba2Cu3O6.59,5,69.17125,52.005648212867406,54.872765104457294,35.6090663464486,1.41917339072535,1.30582284215685,121.3276,21.496918189038897,41.809010896623704,44.33096290981871,753.08,993.3382843526609,708.3233403671001,927.0122686383389,1.5430376416509,0.9284603043724391,810.6,682.636139793487,290.594200905662,343.50223573201697,170.4,116.56235107228001,148.58448739691602,91.46512667787951,1.50703211965634,1.3807863668728402,205,38.6497220015886,70.3380409167045,79.4300480305513,3698.6858,3025.3548141382103,791.947094116295,74.544131271258,1.21828823769393,0.819599959707859,8958.571,2134.27981652105,3052.92000571364,3658.26528579266,62.56399999999999,107.867513899921,31.652409595850397,83.74741283456879,1.1581435970046898,0.7753909672981079,138.63,74.5582208101668,57.1522159150457,50.262153267513106,8.2524,5.39134074662431,4.68830001966416,1.4141712209634398,1.3918416326563798,1.08039968733943,12.878,3.0536934074662407,4.4281001614688,5.64690453789183,127.005316,100.990878649722,14.5436454295599,1.2619335363320001,0.85335924532389,0.275250989310827,399.97342000000003,95.2998282605242,154.894318323944,168.274122695259,2.2,2.0714853057982503,2.1689435423953998,2.05881788900557,1.59416669911802,1.2426526543249798,1,1.03097696584591,0.4,0.257633764971098,68.8,68.8,68.8
Y0.9Ca0.1Ba2Cu3O6.6,5,69.17125,51.9770718253968,54.872765104457294,35.5864632058394,1.41917339072535,1.3059498021923301,121.3276,21.479857142857103,41.809010896623704,44.3249667192431,753.08,993.5920634920641,708.3233403671001,927.2684678604691,1.5430376416509,0.927872500997895,810.6,683.136507936508,290.594200905662,343.483950920835,170.4,116.50793650793699,148.58448739691602,91.4183348741226,1.50703211965634,1.3808364574348402,205,38.619047619047606,70.3380409167045,79.4219938783648,3698.6858,3022.95487301587,791.947094116295,74.31054678731999,1.21828823769393,0.8196027677927199,8958.571,2132.5848095238102,3052.92000571364,3657.8046738903704,62.56399999999999,107.895,31.652409595850397,83.782749513872,1.1581435970046898,0.7749646512439291,138.63,74.6121428571429,57.1522159150457,50.2516688303791,8.2524,5.387238095238099,4.68830001966416,1.4120945647393501,1.3918416326563798,1.08048982536704,12.878,3.05126984126984,4.4281001614688,5.646540043878209,127.005316,100.910748253968,14.5436454295599,1.2580732875751799,0.85335924532389,0.275252790047435,399.97342000000003,95.22417238095241,154.894318323944,168.231361815102,2.2,2.0714285714285703,2.1689435423953998,2.05877052890024,1.59416669911802,1.2422231068532599,1,1.03174603174603,0.4,0.257539376818856,65.3,65.3,65.3
Y0.9Ca0.1Ba2Cu3O6.66,5,69.17125,51.8065615323855,54.872765104457294,35.4518921282316,1.41917339072535,1.30670377035071,121.3276,21.3780568720379,41.809010896623704,44.2887883914551,753.08,995.1063191153239,708.3233403671001,928.798636063181,1.5430376416509,0.9243612499617371,810.6,686.122116903633,290.594200905662,343.370929952854,170.4,116.183254344392,148.58448739691602,91.13963350990808,1.50703211965634,1.38112819652154,205,38.436018957346,70.3380409167045,79.3731438189858,3698.6858,3008.63484518167,791.947094116295,72.93192372630901,1.21828823769393,0.819619604353345,8958.571,2122.471,3052.92000571364,3655.02232347543,62.56399999999999,108.05900473933599,31.652409595850397,83.9939074041241,1.1581435970046898,0.772415234831547,138.63,74.93388625592421,57.1522159150457,50.188751637718404,8.2524,5.36275829383886,4.68830001966416,1.3997667507077398,1.3918416326563798,1.08102951439894,12.878,3.03680884676145,4.4281001614688,5.64430270090937,127.005316,100.43262423380699,14.5436454295599,1.23528405915955,0.85335924532389,0.275263587817373,399.97342000000003,94.77274701421801,154.894318323944,167.975194383919,2.2,2.07109004739337,2.1689435423953998,2.05848796209988,1.59416669911802,1.2396476330348702,1,1.03633491311216,0.4,0.256975198326558,80.0,80.0,80.0
Y0.9Ca0.1Ba2Cu3O6.67,5,69.17125,51.7783001578532,54.872765104457294,35.4296367441617,1.41917339072535,1.3068281406112499,121.3276,21.361183898973998,41.809010896623704,44.282725699752504,753.08,995.357300710339,708.3233403671001,929.05249893404,1.5430376416509,0.923778626194018,810.6,686.616969218627,290.594200905662,343.351548429554,170.4,116.129439621152,148.58448739691602,91.09352206787149,1.50703211965634,1.3811753627533998,205,38.405682715075,70.3380409167045,79.3649158962493,3698.6858,3006.2613599052897,791.947094116295,72.7059064351745,1.21828823769393,0.8196224084633309,8958.571,2120.79467797948,3052.92000571364,3654.5555349013202,62.56399999999999,108.086187845304,31.652409595850397,84.0289573269086,1.1581435970046898,0.771991745140372,138.63,74.9872138910813,57.1522159150457,50.1782639661291,8.2524,5.358700868192581,4.68830001966416,1.397733889362,1.3918416326563798,1.08111927345892,12.878,3.0344119968429397,4.4281001614688,5.643921527175619,127.005316,100.353377158642,14.5436454295599,1.2315469229133602,0.85335924532389,0.275265386341852,399.97342000000003,94.6979251302289,154.894318323944,167.932566431459,2.2,2.07103393843725,2.1689435423953998,2.05844113157044,1.59416669911802,1.23921869941919,1,1.0370955011839,0.4,0.256881525274485,82.0,82.0,82.0
Y0.9Ca0.1Ba2Cu3O6.7,5,69.17125,51.6937830708661,54.872765104457294,35.363164209546,1.41917339072535,1.30719905418086,121.3276,21.3107244094488,41.809010896623704,44.2644822875565,753.08,996.1078740157479,708.3233403671001,929.81210294658,1.5430376416509,0.922035164151693,810.6,688.0968503937011,290.594200905662,343.29248556684297,170.4,115.968503937008,148.58448739691602,90.95576260172041,1.50703211965634,1.38131438597406,205,38.314960629921295,70.3380409167045,79.34008697813991,3698.6858,2999.1633307086604,791.947094116295,72.03416102712971,1.21828823769393,0.8196308174100291,8958.571,2115.7815511811,3052.92000571364,3653.15002237016,62.56399999999999,108.167480314961,31.652409595850397,84.1338632121703,1.1581435970046898,0.7707236975872809,138.63,75.1466929133858,57.1522159150457,50.146799035369206,8.2524,5.346566929133861,4.68830001966416,1.39167211276479,1.3918416326563798,1.08138822802745,12.878,3.0272440944881898,4.4281001614688,5.64276404542066,127.005316,100.116384724409,14.5436454295599,1.2204381533008999,0.85335924532389,0.275270780032422,399.97342000000003,94.4741664566929,154.894318323944,167.804797428181,2.2,2.07086614173228,2.1689435423953998,2.05830108883238,1.59416669911802,1.23793245486011,1,1.03937007874016,0.4,0.256601113965359,75.0,73.0,71.0
Y0.9Ca0.1Ba2Cu3O6.72,5,69.17125,51.637659827044004,54.872765104457294,35.3190923003313,1.41917339072535,1.3074445068618101,121.3276,21.277216981132103,41.809010896623704,44.252274481145896,753.08,996.606289308176,708.3233403671001,930.316858150884,1.5430376416509,0.9208765196436339,810.6,689.0795597484281,290.594200905662,343.252352699003,170.4,115.861635220126,148.58448739691602,90.86439908564199,1.50703211965634,1.3814050161931002,205,38.254716981132106,70.3380409167045,79.3234147375663,3698.6858,2994.44991194969,791.947094116295,71.5915236992068,1.21828823769393,0.819636420563506,8958.571,2112.45260377358,3052.92000571364,3652.20877665731,62.56399999999999,108.221462264151,31.652409595850397,84.2035979092617,1.1581435970046898,0.769880349930923,138.63,75.25259433962259,57.1522159150457,50.1258211171957,8.2524,5.33850943396226,4.68830001966416,1.3876613453498603,1.3918416326563798,1.0815672630136999,12.878,3.02248427672956,4.4281001614688,5.6419808749505,127.005316,99.95901081761009,14.5436454295599,1.2131168363720501,0.85335924532389,0.275274374261755,399.97342000000003,94.32558037735849,154.894318323944,167.71971411987,2.2,2.07075471698113,2.1689435423953998,2.05820809925935,1.59416669911802,1.2370754325275202,1,1.04088050314465,0.4,0.256414677828809,82.6,82.6,82.6
Y0.9Ca0.1Ba2Cu3O6.8,5,69.17125,51.414920703125,54.872765104457294,35.1447227993183,1.41917339072535,1.30841187016923,121.3276,21.144234375,41.809010896623704,44.2030889201141,753.08,998.584375,708.3233403671001,932.3228085208749,1.5430376416509,0.9162710614374459,810.6,692.9796875,290.594200905662,343.085889947196,170.4,115.4375,148.58448739691602,90.5027041023862,1.50703211965634,1.38175130959615,205,38.015625,70.3380409167045,79.2557913893363,3698.6858,2975.74353125,791.947094116295,69.86146234865889,1.21828823769393,0.8196588108335172,8958.571,2099.24084375,3052.92000571364,3648.4107742012898,62.56399999999999,108.435703125,31.652409595850397,84.480927854982,1.1581435970046898,0.7665230861245291,138.63,75.672890625,57.1522159150457,50.04190413861279,8.2524,5.30653125,4.68830001966416,1.3718572571701202,1.3918416326563798,1.0822812719245798,12.878,3.00359375,4.4281001614688,5.638758071842901,127.005316,99.334433125,14.5436454295599,1.18449084214657,0.85335924532389,0.275288738744271,399.97342000000003,93.735879375,154.894318323944,167.380154389823,2.2,2.0703125,2.1689435423953998,2.05783908831152,1.59416669911802,1.2336513123967,1,1.046875,0.4,0.255672940186775,84.1,84.1,84.1
Y0.9Ca0.1Ba2Cu3O6.87,5,69.17125,51.2222954933955,54.872765104457294,34.9946220303462,1.41917339072535,1.3092395822193301,121.3276,21.0292307692308,41.809010896623704,44.1596030767454,753.08,1000.2950271950301,708.3233403671001,934.0610454199131,1.5430376416509,0.9122791821047521,810.6,696.352525252525,290.594200905662,342.932667347754,170.4,115.070707070707,148.58448739691602,90.1910707568869,1.50703211965634,1.3820333351641798,205,37.8088578088578,70.3380409167045,79.1954324657153,3698.6858,2959.5662183372197,791.947094116295,68.3990507398625,1.21828823769393,0.8196783732369549,8958.571,2087.81528904429,3052.92000571364,3645.0456546971504,62.56399999999999,108.62097902097901,31.652409595850397,84.7214997160149,1.1581435970046898,0.763606619687198,138.63,76.03636363636359,57.1522159150457,49.9684782733369,8.2524,5.27887645687646,4.68830001966416,1.3583350628293,1.3918416326563798,1.08290325547831,12.878,2.98725718725719,4.4281001614688,5.63582319310952,127.005316,98.7942971717172,14.5436454295599,1.16028028760478,0.85335924532389,0.27530129148142796,399.97342000000003,93.2259048484848,154.894318323944,167.08406348563298,2.2,2.06993006993007,2.1689435423953998,2.05752002030295,1.59416669911802,1.23066070959707,1,1.05205905205905,0.4,0.255029126277069,85.4,85.4,85.4
Y0.9Ca0.1Ba2Cu3O6.9,5,69.17125,51.1403817829457,54.872765104457294,34.930986234138,1.41917339072535,1.30958903325451,121.3276,20.980325581395302,41.809010896623704,44.140843040498105,753.08,1001.02248062016,708.3233403671001,934.801210967386,1.5430376416509,0.9105791065765759,810.6,697.7868217054261,290.594200905662,342.864902370551,170.4,114.914728682171,148.58448739691602,90.0588743354023,1.50703211965634,1.3821483031279498,205,37.7209302325581,70.3380409167045,79.1692359606988,3698.6858,2952.68682945736,791.947094116295,67.7864758960054,1.21828823769393,0.8196867488873671,8958.571,2082.95658139535,3052.92000571364,3643.59193222166,62.56399999999999,108.69976744185999,31.652409595850397,84.8240101907541,1.1581435970046898,0.762362735386253,138.63,76.1909302325581,57.1522159150457,49.93701295368611,8.2524,5.26711627906977,4.68830001966416,1.35262522896364,1.3918416326563798,1.08316903399846,12.878,2.98031007751938,4.4281001614688,5.634533542565269,127.005316,98.5646048062015,14.5436454295599,1.15013532368951,0.85335924532389,0.27530666664206704,399.97342000000003,93.00903860465121,154.894318323944,166.957462400125,2.2,2.0697674418604697,2.1689435423953998,2.05738435188975,1.59416669911802,1.22938068015001,1,1.05426356589147,0.4,0.25475467790938,88.6,88.6,88.6
Y0.9Ca0.1Ba2Cu3O6.91,5,69.17125,51.1131618125484,54.872765104457294,34.9098656505515,1.41917339072535,1.3097048181141,121.3276,20.9640743609605,41.809010896623704,44.13457365104011,753.08,1001.26421378776,708.3233403671001,935.047298190441,1.5430376416509,0.910013837434794,810.6,698.2634391944231,290.594200905662,342.84203938707697,170.4,114.862896979086,148.58448739691602,90.0149882991432,1.50703211965634,1.3821858466789698,205,37.6917118512781,70.3380409167045,79.16046089522409,3698.6858,2950.40080480248,791.947094116295,67.5841338002639,1.21828823769393,0.8196895396784342,8958.571,2081.34203020914,3052.92000571364,3643.1058554293895,62.56399999999999,108.72594887684,31.652409595850397,84.8581019262616,1.1581435970046898,0.761948910331058,138.63,76.24229279628192,57.1522159150457,49.9265250981419,8.2524,5.26320836560806,4.68830001966416,1.3507331660960902,1.3918416326563798,1.08325752260224,12.878,2.9780015491866805,4.4281001614688,5.6340994918103,127.005316,98.48827790859801,14.5436454295599,1.14678382050326,0.85335924532389,0.27530845775434803,399.97342000000003,92.93697383423701,154.894318323944,166.915301566646,2.2,2.06971340046476,2.1689435423953998,2.05733927118274,1.59416669911802,1.22895423138023,1,1.0549961270333101,0.4,0.25466339010622696,84.2,81.1,78.0
Y0.9Ca0.1Ba2Cu3O6.93,5,69.17125,51.058848182521295,54.872765104457294,34.867760645950696,1.41917339072535,1.30993534409568,121.3276,20.9316473317865,41.809010896623704,44.122011118874596,753.08,1001.74655839134,708.3233403671001,935.538524314568,1.5430376416509,0.9088854267023779,810.6,699.214462490332,290.594200905662,342.79590553513196,170.4,114.75947409126101,148.58448739691602,89.92748377343041,1.50703211965634,1.3822597712642,205,37.6334106728538,70.3380409167045,79.1428471339576,3698.6858,2945.83936349575,791.947094116295,67.182191731951,1.21828823769393,0.819695119626693,8958.571,2078.1204199536,3052.92000571364,3642.1314756447496,62.56399999999999,108.77819025522,31.652409595850397,84.9261681511917,1.1581435970046898,0.761122463950062,138.63,76.34477958236658,57.1522159150457,49.9055504212719,8.2524,5.25541067285383,4.68830001966416,1.34696572578699,1.3918416326563798,1.08343434389725,12.878,2.97339520494973,4.4281001614688,5.63322520287767,127.005316,98.33597829853059,14.5436454295599,1.1401255238572299,0.85335924532389,0.275312039069648,399.97342000000003,92.79317870069609,154.894318323944,166.831039344767,2.2,2.0696055684454797,2.1689435423953998,2.05724932191186,1.59416669911802,1.22810168077472,1,1.05645784996133,0.4,0.254481105952599,83.3,83.3,83.3
Y0.9Ca0.1Ba2Cu3O6.96,5,69.17125,50.9776920524691,54.872765104457294,34.8049414148723,1.41917339072535,1.31027853487691,121.3276,20.8831944444444,41.809010896623704,44.1031087105505,753.08,1002.46728395062,708.3233403671001,936.273001688181,1.5430376416509,0.907198113243784,810.6,700.6354938271601,290.594200905662,342.725695184263,170.4,114.604938271605,148.58448739691602,89.7968918634379,1.50703211965634,1.38236776708649,205,37.5462962962963,70.3380409167045,79.1162691845839,3698.6858,2939.0235987654305,791.947094116295,66.5860548078529,1.21828823769393,0.8197034854761339,8958.571,2073.30664814815,3052.92000571364,3640.6644090525106,62.56399999999999,108.85625,31.652409595850397,85.02797533893342,1.1581435970046898,0.759885801490352,138.63,76.4979166666667,57.1522159150457,49.87409138049629,8.2524,5.24375925925926,4.68830001966416,1.3413559398363502,1.3918416326563798,1.08369918715607,12.878,2.9665123456790097,4.4281001614688,5.63189845774408,127.005316,98.10841024691358,14.5436454295599,1.1302485795971002,0.85335924532389,0.27531740877598,399.97342000000003,92.5783181481481,154.894318323944,166.704794997109,2.2,2.06944444444444,2.1689435423953998,2.05711492587359,1.59416669911802,1.22682373539327,1,1.05864197530864,0.4,0.25420840580171,81.5,81.5,81.5
Y0.9Ca0.1Ba2Cu3O6.98,5,69.17125,50.9237963790447,54.872765104457294,34.7632858010813,1.41917339072535,1.3105056052276,121.3276,20.851016949152502,41.809010896623704,44.09046862674111,753.08,1002.9459167950699,708.3233403671001,936.7610856882269,1.5430376416509,0.906076760078441,810.6,701.579198767334,290.594200905662,342.678223043196,170.4,114.502311248074,148.58448739691602,89.710270764616,1.50703211965634,1.38243784870631,205,37.4884437596302,70.3380409167045,79.09844704162141,3698.6858,2934.4972588597802,791.947094116295,66.1930869533218,1.21828823769393,0.8197090600028799,8958.571,2070.1098289676397,3052.92000571364,3639.68275285082,62.56399999999999,108.90808936825898,31.652409595850397,85.09565277888929,1.1581435970046898,0.759063362793242,138.63,76.5996147919877,57.1522159150457,49.8531209685956,8.2524,5.236021571648691,4.68830001966416,1.33764340453955,1.3918416326563798,1.08387549105509,12.878,2.9619414483821296,4.4281001614688,5.631003873928179,127.005316,97.9572826194145,14.5436454295599,1.12373664024546,0.85335924532389,0.275320987074182,399.97342000000003,92.4356295531587,154.894318323944,166.620731705745,2.2,2.0693374422188002,2.1689435423953998,2.05702567850238,1.59416669911802,1.22597236893297,1,1.06009244992296,0.4,0.25402708777875,81.8,81.8,81.8
Y0.9Ca0.1Ba2Cu3O7,5,69.17125,50.8700665384615,54.872765104457294,34.7218079833152,1.41917339072535,1.31073130362961,121.3276,20.8189384615385,41.809010896623704,44.07779823096249,753.08,1003.4230769230801,708.3233403671001,937.247921158813,1.5430376416509,0.904958214805916,810.6,702.52,290.594200905662,342.63022488671004,170.4,114.4,148.58448739691602,89.6239993647014,1.50703211965634,1.3825064072031399,205,37.43076923076921,70.3380409167045,79.08054316766109,3698.6858,2929.98484615385,791.947094116295,65.8036367121038,1.21828823769393,0.819714632371871,8958.571,2066.92284615385,3052.92000571364,3638.69824896531,62.56399999999999,108.959769230769,31.652409595850397,85.16317559955979,1.1581435970046898,0.7582425249425809,138.63,76.70100000000001,57.1522159150457,49.8321526181855,8.2524,5.22830769230769,4.68830001966416,1.3339525204435803,1.3918416326563798,1.08405158901017,12.878,2.95738461538462,4.4281001614688,5.630101315998,127.005316,97.80662,14.5436454295599,1.11728208347473,0.85335924532389,0.27532456417159,399.97342000000003,92.29338,154.894318323944,166.536748321564,2.2,2.06923076923077,2.1689435423953998,2.05693670959259,1.59416669911802,1.22512148812815,1,1.06153846153846,0.4,0.253846153846154,81.8,81.8,81.8
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,6,58.6657083333333,43.1353817829457,51.062566528053,32.417539363681,1.68273368635078,1.5072024663460601,72.90645,13.2738139534884,25.6596557007042,30.5597450132605,761.833333333333,1008.77829457364,727.191575411189,948.405335375947,1.7407818307835001,1.00083303880809,764.1,697.7868217054261,258.411742939226,332.221748108807,162.333333333333,110.06976744186001,146.235424658131,88.3161478467514,1.7140714060819,1.5386583804180902,171,32.4496124031008,57.8695851798584,70.6971032208667,4247.904833333329,2774.1596976744204,1106.7617678894198,64.4961556198611,1.44093995376299,1.08948296735552,8958.571,1735.66975968992,3248.88414699829,3570.9746951435795,53.5166666666667,103.336201550388,24.769914354030398,68.84085324347829,1.24373586656859,0.7213850952388059,138.63,76.1909302325581,56.0040565991032,55.2705525867636,9.177,5.2942480620155,5.61253864381468,1.3553571604289198,1.6060315951395698,1.34875481242984,13.578,2.47255813953488,4.54031772016012,5.6737346218007305,121.837763333333,88.7584032558139,21.542602604231,1.1973464844992,1.15833960384721,0.535013040180494,399.97342000000003,77.5051626356589,140.64633972135,154.569596566919,2.3333333333333304,2.10852713178295,2.28942848510666,2.08997299696536,1.77213938843753,1.3627433172245702,1,1.05426356589147,0.471404520791032,0.311045002290525,20.0,20.0,20.0
Y0.9Cd0.1Ba2Cu3O7,5,83.63785,51.4264742307692,67.4430806127591,34.9983634565687,1.45916500722258,1.3453312124811798,121.3276,20.2625307692308,41.7535942583869,44.393465367115404,808.64,1005.56,765.197214205798,940.036152104197,1.55279428290772,0.914075413203412,810.6,700.3830769230769,280.364980694808,340.903316002556,163.8,114.14615384615401,143.14569766254,89.4955473902361,1.50528313780229,1.3757322956457299,205,37.6846153846154,69.3553170276079,78.8773255454766,5118.6858,2984.60023076923,1116.94824853169,66.67969770603929,1.3119072465826103,0.885576238441184,8958.571,2066.92284615385,3359.1148967081394,3670.71853065358,62.09,108.94153846153799,26.1868243919949,84.54453538066029,1.13042757181707,0.7569293615042341,141.0,76.71923076923079,57.644743038719504,49.87101406415339,7.8044,5.21107692307692,4.4115573720848795,1.33083460435207,1.3746150520544897,1.07269166574589,12.878,2.97461538461538,4.489231274951201,5.623363303240921,106.205316,97.00662,12.558030268261302,1.1109917758518302,0.74804891105775,0.240726728461928,399.97342000000003,92.29338,150.619490752822,166.2935330478,2.2,2.06923076923077,2.1689435423953998,2.05693670959259,1.59416669911802,1.22512148812815,1,1.06153846153846,0.4,0.253846153846154,89.9,89.9,89.9
Y0.9Er0.1Ba1.9Sr0.1Cu3O7,6,93.442875,51.466020384615405,75.2740278016435,34.9843739212947,1.63578331158435,1.42713555964041,151.2596,19.3968692307692,48.8542767847892,44.7067624436728,717.666666666667,1003.7161538461501,677.250526746733,937.782654538068,1.72728615602576,0.921600973061705,810.6,702.8307692307691,276.637353868843,342.210041394698,183.833333333333,114.384615384615,162.593443643132,89.6297624291909,1.70367162059671,1.4499376252538299,205,35.2923076923077,68.9816803377695,78.9758857661272,4773.238166666671,2981.031,1298.43466680834,66.55586023070971,1.49466209521173,0.915657995041199,9064.571,2066.92284615385,3291.5783060132103,3675.6761784612104,61.1633333333333,109.25753846153799,37.4547775231424,86.30216700437349,1.4225994120517502,0.7774667774916759,135.97,76.68053846153849,51.860941200697695,49.3664216316117,10.1036666666667,5.315692307692309,5.90101921283913,1.3426613545506498,1.56603042622302,1.17635968381984,19.678,2.9615384615384603,5.959932932135691,5.76731097699139,80.8377633333333,96.5143123076923,10.9332501047854,1.1008571406913898,0.696383518848124,0.22031307861773602,399.97342000000003,92.29338,143.093522344701,166.392849028697,2.3333333333333304,2.07692307692308,2.28942848510666,2.06336223306145,1.77213938843753,1.2673530198225502,1,1.06153846153846,0.471404520791032,0.266469355010596,88.0,88.0,88.0
Y0.9Eu0.13Ba1.97Cu2.87Al0.29O7,6,80.78729809999999,51.1019940117021,60.8762094077553,34.6812159317748,1.57176930433053,1.4274595546561297,135.9646,19.9627312922492,51.1836001160141,44.8686723598135,716.6833333333329,996.361702127659,676.078273508064,929.045314366913,1.7268772828948602,0.957444429528884,810.6,693.054939209726,277.167058027385,345.60977319309995,167.833333333333,114.408054711246,147.206369333291,89.84185563365641,1.6881895333634698,1.48197687921568,205,35.5911854103343,71.3662307319708,78.8105239731409,4147.904833333329,2897.3725683890602,1190.4082631138199,68.72834023283511,1.52214603024907,0.9665262313815149,8958.571,1953.28244680851,2712.91156643254,3571.79516398036,67.4083333333333,107.864323708207,51.47509272694221,85.5456502846458,1.55373206095978,0.818875136053318,127.05,75.2891337386018,46.92746545349421,49.723437162630205,8.787,5.2798632218845,5.4565018373662495,1.36677315655806,1.6159838620691898,1.24559532559996,12.878,2.76504559270517,4.14992108358701,5.60540576956514,114.00443,96.4221930091186,14.8452910089628,1.16171164698961,0.948345011719606,0.411580104462159,399.97342000000003,87.2199042553192,151.686046572489,163.96202153474,2.5,2.10030395136778,2.44948974278318,2.08301618656873,1.77162395567737,1.34484051880685,1,1.03419452887538,0.5,0.300404841352118,72.6,72.6,72.6
Y0.9Eu0.1Ba2Cu3O7,5,91.54845,51.7307280769231,71.63475509943041,35.0796220391472,1.4368862125285,1.3605339457406003,135.9646,19.958276923076898,49.4863492663785,44.942528882091395,744.58,1003.0961538461501,697.800234552258,936.7085165077789,1.53912481197518,0.9034813571667379,810.6,702.8469230769231,295.831961762079,343.045136613883,177.8,114.684615384615,153.863469185024,89.7444242372603,1.50304845802951,1.3896247221281202,205,37.1461538461539,74.268162761711,79.4323160951302,4437.4858,2958.4002307692303,1010.5606109764801,66.4234873151006,1.32225165783442,0.857742161852846,8958.571,2066.92284615385,2885.95290730922,3642.2326042382106,72.09,109.326153846154,53.1160816531692,86.87578494107728,1.35742892856008,0.7771775755217969,127.05,76.3346153846154,50.1110406996303,49.229600310642006,8.4044,5.234153846153849,4.76892411032059,1.33482760717891,1.3945411220637598,1.08768174511565,12.878,2.95153846153846,4.448361208355269,5.633930337983821,89.805316,96.37585076923081,8.5446226101046,1.09465930563591,0.46459312856299795,0.206004310810395,399.97342000000003,92.29338,155.231457377168,166.451597260184,2.4,2.07692307692308,2.3521580450493498,2.06336223306145,1.5890269151739698,1.23794335414168,1,1.05384615384615,0.489897948556636,0.266469355010596,92.0,92.0,92.0
Y0.9Ho0.1Ba2Cu3O7,5,94.14171400000001,51.830469,72.81749547646909,35.101723610138,1.4269229469431002,1.36513101946594,148.93092,19.858535999999997,52.8123638755091,45.17863372127189,750.0,1003.3046153846199,704.5825854413299,937.0570615915109,1.54171283772102,0.904425976980579,810.6,702.638461538461,292.388789114767,342.77598063717204,176.8,114.64615384615401,153.191550623905,89.72931895999109,1.50388151751476,1.3886892646493798,205,37.1846153846154,73.57553941358499,79.37717764799241,5147.6858,2985.71561538462,1120.66807128447,66.6882250751934,1.31059665409518,0.886663231782995,8958.571,2066.92284615385,3389.96063589042,3672.46146575497,72.09,109.326153846154,53.1160816531692,86.87578494107728,1.35742892856008,0.7771775755217969,127.05,76.3346153846154,50.1110406996303,49.229600310642006,9.9444,5.29338461538462,5.380388130820889,1.34103558778414,1.37415908040122,1.11989591215238,16.778,2.90353846153846,5.65974959163389,5.71623880561687,90.205316,96.3912353846154,8.77589210981534,1.0957842785457,0.477618543719519,0.20704534978581,399.97342000000003,92.29338,155.03806341231,166.444075056605,2.4,2.07692307692308,2.3521580450493498,2.06336223306145,1.5890269151739698,1.23794335414168,1,1.05384615384615,0.489897948556636,0.266469355010596,60.0,60.0,60.0
Y0.9K0.1Ba2Cu3O6.51,5,68.97531,52.2280726618705,54.6018317122085,35.7846370562671,1.41705157290617,1.30422363890441,121.3276,21.6422198241407,41.9469668140427,44.380807670999005,718.9,989.927338129496,661.437203639754,922.422165363047,1.52164799046706,0.9268738721260359,894.6,679.9705035971219,316.713188863363,345.571932245291,180.2,117.39248601119101,155.42983252720302,92.0085126249164,1.5007285619536799,1.3898058374398201,205,38.505195843325296,76.11937992390641,79.9911480382874,3559.8858,3039.1449072741802,703.274034050243,76.0912462688212,1.15943150382275,0.8105392800586508,8958.571,2147.93742685851,3161.30629635386,3664.7019630916498,71.77,108.013988808953,52.781860334110696,85.1865829838339,1.35474561387268,0.7979122235698399,127.05,73.755795363709,50.2464287288161,49.75091437724111,7.0104,5.37475779376499,3.61572178489178,1.4162346848933602,1.28259181472578,1.04454682379607,12.878,3.1228617106314904,5.00638878234601,5.64942065927656,107.005316,100.83717312549999,12.660978721082499,1.28632607133349,0.755118630693736,0.24210171738903602,399.97342000000003,95.90942959232609,150.573777561166,168.385555851085,2.0,2.0639488409272597,1.8881750225898,2.04782158641431,1.55711309805765,1.2308971953117,2,1.03277378097522,0.6324555320336761,0.27540260874424,92.05,92.05,92.05
